current_mw,FILLED_baxtel_total_building_sqft,climate_category,company_name,region_B_1,scenario,utilization_u,electricity_twh,co2_mt,weighted_ci_g_per_kwh
37.88788961193531,311056.545740836,hot summer,company_3,ERCO,low_load,0.48,0.15931099824026557,0.08682449404094474,545.0
34.90244402832096,222992.24363504283,hot summer,company_3,PJM,low_load,0.48,0.14675779665028396,0.07998299917440477,545.0
76.91230489197196,332804.9540981276,hot summer,company_3,DUK,low_load,0.48,0.32340085960976367,0.1762534684873212,545.0
22.481966882409495,256901.74414919087,hot summer,company_5,PJM,low_load,0.48,0.09453217434715544,0.05152003501919972,545.0
78.49163098817685,421165.66937153705,hot summer,company_5,MISO,low_load,0.48,0.33004160997908605,0.1798726774386019,545.0
101.4192387468706,929535.4727526573,hot summer,company_3,MISO,low_load,0.48,0.4264476150828415,0.23241395022014863,545.0
72.24210745324218,190350.7653941989,hot summer,company_3,MISO,low_load,0.48,0.30376361341939273,0.16555116931356906,545.0
205.5089986785684,1103600.8453909168,hot summer,company_5,MISO,low_load,0.48,0.8641242376436443,0.4709477095157862,545.0
39.13233612167793,253754.0150665376,hot summer,company_5,MISO,low_load,0.48,0.16454364692443135,0.0896762875738151,545.0
49.694423713531734,287299.85308883595,hot summer,company_1,MISO,low_load,0.48,0.20895511283065824,0.11388053649270875,545.0
29.34763643388671,122308.81966767246,hot summer,company_3,SWPP,low_load,0.48,0.12340094167720683,0.06725351321407773,545.0
22.040176510765612,113933.23264198768,hot summer,company_0,PJM,low_load,0.48,0.09267453419246724,0.05050762113489465,545.0
24.19002972304958,146578.57662691138,hot summer,company_0,PJM,low_load,0.48,0.10171423697947887,0.05543425915381599,545.0
22.926198785427378,153910.6214183082,hot summer,company_0,PJM,low_load,0.48,0.09640008065296503,0.05253804395586594,545.0
6.300476701666312,102136.19599745616,hot summer,company_0,PJM,low_load,0.48,0.02649224443516651,0.014438273217165749,545.0
4.73515755637911,95351.95020699392,hot summer,company_0,PJM,low_load,0.48,0.019910390493062882,0.010851162818719272,545.0
16.306104725744838,135178.84715982055,hot summer,company_0,PJM,low_load,0.48,0.06856390915081188,0.03736733048719248,545.0
14.556360720833029,101856.43099312708,hot summer,company_0,PJM,low_load,0.48,0.061206585558958713,0.0333575891296325,545.0
23.54045604442903,137224.63170483636,hot summer,company_0,PJM,low_load,0.48,0.09898290957561517,0.05394568571871027,545.0
28.51873548290167,115608.01776334576,hot summer,company_0,PJM,low_load,0.48,0.11991557895850492,0.06535399053238519,545.0
20.916787720089328,100901.12397224957,hot summer,company_0,PJM,low_load,0.48,0.08795090900543161,0.04793324540796023,545.0
12.206887912389337,71882.29890686127,hot summer,company_0,PJM,low_load,0.48,0.05132752229401468,0.027973499650238005,545.0
5.013832172988109,20622.441584954144,hot summer,company_0,PJM,low_load,0.48,0.0210821615209804,0.01148977802893432,545.0
27.81559007856516,137385.07172736176,hot summer,company_0,PJM,low_load,0.48,0.11695899316235078,0.06374265127348118,545.0
26.1530307081085,136477.3726463146,hot summer,company_0,PJM,low_load,0.48,0.10996826352145461,0.05993270361919277,545.0
19.44593754546282,204629.7582334174,hot summer,company_0,PJM,low_load,0.48,0.08176627819116206,0.044562621614183326,545.0
9.853685889394923,112016.29035353266,hot summer,company_0,PJM,low_load,0.48,0.041432778427727766,0.022580864243111634,545.0
10.619091674469727,112454.7092606686,hot summer,company_0,PJM,low_load,0.48,0.044651156672810305,0.024334880386681617,545.0
6.155563289793498,34100.73289466079,hot summer,company_0,PJM,low_load,0.48,0.0258829125209237,0.014106187323903419,545.0
7.357508642380161,51296.38497934425,hot summer,company_0,PJM,low_load,0.48,0.030936852339480098,0.016860584525016653,545.0
24.598610414320934,123146.8500198728,hot summer,company_0,PJM,low_load,0.48,0.10343223707013666,0.05637056920322448,545.0
43.5238714835015,247356.59546542863,hot summer,company_0,PJM,low_load,0.48,0.18300917481382709,0.09974000027353577,545.0
11.69353729387695,74440.88252859634,hot summer,company_0,PJM,low_load,0.48,0.0491689856132938,0.026797097159245123,545.0
29.10447009937847,118923.4697900035,hot summer,company_0,PJM,low_load,0.48,0.12237847587386659,0.0666962693512573,545.0
19.090652424606635,124606.35124241638,hot summer,company_0,PJM,low_load,0.48,0.08027237531498597,0.04374844454666736,545.0
19.000133261792918,122637.50696600492,hot summer,company_0,PJM,low_load,0.48,0.07989176033918687,0.043541009384856846,545.0
11.595322674555666,146175.5302120179,hot summer,company_0,PJM,low_load,0.48,0.04875601278197166,0.02657202696617456,545.0
11.91606013454173,139354.9358906302,hot summer,company_0,PJM,low_load,0.48,0.050104649653721064,0.027307034061277984,545.0
20.506083207043815,145847.63020989613,hot summer,company_3,SCEG,low_load,0.48,0.08622397866897782,0.04699206837459292,545.0
15.866928602633077,139680.96513595746,hot summer,company_0,PJM,low_load,0.48,0.06671726138835156,0.0363609074566516,545.0
13.782073853386704,155949.54844370636,hot summer,company_0,PJM,low_load,0.48,0.057950864138720415,0.03158322095560263,545.0
13.989301204113934,150264.47663978796,hot summer,company_0,PJM,low_load,0.48,0.05882221370305827,0.03205810646816676,545.0
25.725766741545996,204405.3470899521,hot summer,company_0,PJM,low_load,0.48,0.10817170399485261,0.058953578677194675,545.0
18.965479094578914,217957.23838749176,hot summer,company_0,PJM,low_load,0.48,0.07974604649688542,0.04346159534080256,545.0
16.79318701280732,146701.4121414556,hot summer,company_0,PJM,low_load,0.48,0.07061199275145222,0.03848353604954146,545.0
43.07974627283067,323070.6825612243,hot summer,company_5,ERCO,low_load,0.48,0.1811417171279984,0.09872223583475913,545.0
10.049671039253015,103070.83350021712,cold,company_0,BPAT,low_load,0.48,0.042256856785851074,0.02302998694828884,545.0
31.776199843596444,122469.2954892791,cold,company_0,PACW,low_load,0.48,0.13361256510235434,0.07281884798078311,545.0
25.670896201920335,256997.38485154105,cold,company_0,BPAT,low_load,0.48,0.10794098434983461,0.05882783647065987,545.0
22.449500201035573,234061.3902002316,cold,company_0,BPAT,low_load,0.48,0.09439565844531438,0.05144563385269634,545.0
51.3411861868325,248534.3486158893,cold,company_0,PACW,low_load,0.48,0.2158794196783933,0.11765428372472436,545.0
2.1723232864422806,29536.44598674052,cold,company_5,BPAT,low_load,0.48,0.009134184954832501,0.004978130800383713,545.0
241.63004750776386,1072118.9183924838,hot summer,company_3,PJM,low_load,0.48,1.0160060237606456,0.5537232829495519,545.0
26.100082484003927,160251.55700583392,hot summer,company_0,PJM,low_load,0.48,0.10974562682873971,0.05981136662166315,545.0
22.788610286563532,172341.5619284399,hot summer,company_0,PJM,low_load,0.48,0.09582154853294234,0.05222274395045358,545.0
26.25117634254888,258737.62788181144,cold,company_0,BPAT,low_load,0.48,0.11038094628514954,0.0601576157254065,545.0
15.194825199434062,158439.4886155294,hot summer,company_0,PJM,low_load,0.48,0.06389120099858034,0.03482070454422629,545.0
124.18995623899112,761671.8807953827,hot,company_3,NEVP,low_load,0.48,0.5221939279937099,0.28459569075657193,545.0
40.52904234404618,328874.0515204871,hot summer,company_3,ERCO,low_load,0.48,0.17041651724824539,0.09287700190029374,545.0
15.442215387541806,179516.3867471939,hot summer,company_0,PJM,low_load,0.48,0.06493142726153578,0.035387627857537005,545.0
49.8760265808319,218592.9064937116,hot summer,company_0,PJM,low_load,0.48,0.209718716567082,0.1142967005290597,545.0
41.06430922554422,272114.8559685249,cold,company_0,CISO,low_load,0.48,0.17266720743156833,0.09410362805020474,545.0
43.32514640612627,229919.4209967804,hot summer,company_0,PJM,low_load,0.48,0.18217357560847977,0.09928459870662149,545.0
29.4738671752318,151525.9772690042,hot summer,company_0,PJM,low_load,0.48,0.12393171669841466,0.067542785600636,545.0
38.71305178602153,466658.4944268557,hot summer,company_4,TVA,low_load,0.48,0.16278064014986332,0.08871544888167551,545.0
49.164749869630846,443079.2490260955,hot summer,company_4,PJM,low_load,0.48,0.20672794025182378,0.11266672743724397,545.0
42.19048930052358,237079.48216802903,hot,company_5,AZPS,low_load,0.48,0.17740256941084157,0.09668440032890865,545.0
41.00709856585511,231435.09880738403,hot,company_5,AZPS,low_load,0.48,0.17242664804970756,0.09397252318709062,545.0
39.275312001118095,265667.4850296389,hot,company_5,AZPS,low_load,0.48,0.16514483190230136,0.09000393338675425,545.0
25.862065228447367,153675.29554530594,hot summer,company_0,PJM,low_load,0.48,0.1087448118725755,0.05926592247055365,545.0
24.32386039376952,149940.20519012536,hot summer,company_0,PJM,low_load,0.48,0.10227696818372208,0.055740947660128534,545.0
31.723418003428964,161099.5810416752,hot summer,company_0,PJM,low_load,0.48,0.1333906280208181,0.07269789227134588,545.0
29.19582245716438,144286.0073429096,hot summer,company_0,PJM,low_load,0.48,0.12276259426788477,0.06690561387599721,545.0
29.762237717788622,137540.38108715444,hot summer,company_0,PJM,low_load,0.48,0.12514425715575758,0.06820362014988789,545.0
27.687088326628533,161423.43057952242,hot summer,company_5,PJM,low_load,0.48,0.11641866899580766,0.06344817460271518,545.0
28.043808452106056,256736.3755460582,hot summer,company_5,PJM,low_load,0.48,0.11791860577941554,0.06426564014978148,545.0
25.5882973398252,75267.9107019397,hot summer,company_5,ERCO,low_load,0.48,0.107593672654497,0.058638551596700866,545.0
30.652907037156453,157486.8075092353,hot summer,company_5,ERCO,low_load,0.48,0.12888934350983544,0.07024469221286032,545.0
30.265693213730273,152038.83488559118,hot summer,company_5,ERCO,low_load,0.48,0.12726118682509305,0.06935734681967572,545.0
34.88689248979228,228060.7032956869,hot summer,company_5,SOCO,low_load,0.48,0.14669240554107857,0.07994736101988782,545.0
20.61887352665091,156946.3316064873,hot summer,company_0,PJM,low_load,0.48,0.08669823940486174,0.04725054047564965,545.0
31.59633458146611,197184.7497642312,hot summer,company_0,PJM,low_load,0.48,0.13285626764814867,0.07240666586824103,545.0
31.722096020936878,167412.89183562773,hot summer,company_0,PJM,low_load,0.48,0.1333850693488354,0.07269486279511529,545.0
42.59815049216674,215911.176985251,hot summer,company_0,PJM,low_load,0.48,0.17911670318946268,0.09761860323825718,545.0
28.013018384512964,140282.84137386674,hot summer,company_0,PJM,low_load,0.48,0.11778913970320011,0.06419508113824407,545.0
28.811295100237217,141468.34096770594,hot summer,company_0,PJM,low_load,0.48,0.12114573363747745,0.06602442483242521,545.0
66.22312735594753,236772.79412428572,cold,company_5,DOPD,low_load,0.48,0.2784550059062881,0.151757978218927,545.0
38.15259434313257,208486.8205643384,cold,company_0,PACW,low_load,0.48,0.16042402869400382,0.08743109563823209,545.0
18.38856270571327,155376.04261657243,hot summer,company_0,PJM,low_load,0.48,0.07732022846498315,0.04213952451341582,545.0
22.10657387397286,191690.4988358896,hot summer,company_0,PJM,low_load,0.48,0.09295372182528108,0.05065977839477819,545.0
18.236701481717866,152028.42619334877,hot summer,company_0,PJM,low_load,0.48,0.07668168239032729,0.04179151690272837,545.0
20.145229527258074,149623.21417913146,hot summer,company_0,PJM,low_load,0.48,0.08470666111621475,0.04616513030833704,545.0
20.232719487669677,148207.88964850194,hot summer,company_0,PJM,low_load,0.48,0.08507453890175344,0.04636562370145563,545.0
24.92203323979427,201425.2033654612,hot summer,company_0,PJM,low_load,0.48,0.10479216536668695,0.05711173012484439,545.0
15.98236511220088,143357.99500190778,hot summer,company_0,PJM,low_load,0.48,0.06720264882378225,0.03662544360896133,545.0
16.380889281700394,153190.35379001344,hot summer,company_0,PJM,low_load,0.48,0.06887836325169382,0.03753870797217313,545.0
42.287618399966014,256261.4648453048,cold,company_5,WACM,low_load,0.48,0.17781097784817707,0.09690698292725651,545.0
45.58378652999005,285336.67132802174,cold,company_0,PJM,low_load,0.48,0.19167070560130214,0.10446053455270968,545.0
19.192158755707446,200993.32305429227,hot summer,company_0,PJM,low_load,0.48,0.08069918913599868,0.043981058079119284,545.0
18.83733296850549,207513.8712337179,hot summer,company_0,PJM,low_load,0.48,0.07920721766597189,0.04316793362795468,545.0
36.69715887964579,237381.20160947824,hot summer,company_5,ERCO,low_load,0.48,0.15430421365713462,0.08409579644313837,545.0
67.39167574419447,297878.72278950905,hot summer,company_3,SWPP,low_load,0.48,0.2833685181691889,0.15443584240220795,545.0
59.363776227248124,199174.97528285772,cold,company_0,BPAT,low_load,0.48,0.24961280628033292,0.13603897942278145,545.0
18.758066407929423,213934.2261533689,cold,company_0,BPAT,low_load,0.48,0.07887391763206164,0.042986285109473596,545.0
62.291623827705,197176.5936454392,cold,company_0,BPAT,low_load,0.48,0.261923819870734,0.14274848182955002,545.0
38.04814505013872,136463.3842450161,hot summer,company_0,PJM,low_load,0.48,0.1599848403068233,0.08719173796721871,545.0
47.932294659569585,197316.5197256224,hot summer,company_0,PJM,low_load,0.48,0.20154571258455817,0.1098424133585842,545.0
41.161689038985564,215312.422710154,hot summer,company_0,PJM,low_load,0.48,0.17307667007112648,0.09432678518876395,545.0
42.57220717752862,214770.27928237416,hot summer,company_0,PJM,low_load,0.48,0.17900761674007232,0.09755915112333942,545.0
17.697749903756176,104644.34489442784,hot summer,company_0,ERCO,low_load,0.48,0.07441549879531396,0.040556446843446115,545.0
13.9559808496563,158917.1619325858,hot summer,company_0,PJM,low_load,0.48,0.0586821082766348,0.03198174901076597,545.0
15.180842926792526,141206.295520529,hot summer,company_0,PJM,low_load,0.48,0.0638324083385772,0.034788662544524576,545.0
71.62700016890594,289041.84291961393,hot summer,company_3,PJM,low_load,0.48,0.3011772103102157,0.16414157961906758,545.0
77.43613512009453,268682.4683433969,hot summer,company_3,PJM,low_load,0.48,0.32560346095297343,0.17745388621937053,545.0
57.73392425087883,241852.048652473,cold,company_0,PACW,low_load,0.48,0.2427596046900953,0.13230398455610196,545.0
28.25580290957131,263623.29252781085,cold,company_0,PACW,low_load,0.48,0.11881000007416544,0.06475145004042017,545.0
29.072974851187197,193908.8940722987,hot summer,company_0,PJM,low_load,0.48,0.12224604465427193,0.0666240943365782,545.0
29.770710899488797,198729.9524147444,hot summer,company_0,PJM,low_load,0.48,0.12517988519017048,0.06822303742864291,545.0
18.89323531700663,154952.9189071703,hot summer,company_0,PJM,low_load,0.48,0.07944227586094947,0.04329604034421747,545.0
28.395785093489167,142941.45082002482,hot summer,company_0,PJM,low_load,0.48,0.11939859716110324,0.06507223545280127,545.0
18.361248433824088,155646.78721554903,hot summer,company_0,PJM,low_load,0.48,0.07720537741454352,0.04207693069092622,545.0
21.490353695816196,191180.60094340728,hot summer,company_0,PJM,low_load,0.48,0.09036263922016793,0.04924763837499153,545.0
55.651998281102216,210430.49282363165,cold,company_0,BPAT,low_load,0.48,0.2340055223723786,0.12753300969294634,545.0
61.07457848892816,214415.686206579,cold,company_0,BPAT,low_load,0.48,0.2568063876302451,0.1399594812584836,545.0
56.193744195985545,180542.0616486889,cold,company_0,BPAT,low_load,0.48,0.23628345559528,0.12877448329942762,545.0
62.88155044183976,196831.8236314276,cold,company_0,BPAT,low_load,0.48,0.2644043432978478,0.14410036709732704,545.0
37.84876933386296,221203.5253671908,cold,company_0,PACW,low_load,0.48,0.159146505295027,0.08673484538578972,545.0
47.10040183361535,212817.26210003783,cold,company_0,PACW,low_load,0.48,0.19804776962998583,0.10793603444834228,545.0
16.558720720312053,147690.80758194198,cold,company_0,BPAT,low_load,0.48,0.06962610888476811,0.03794622934219862,545.0
56.29665167664737,199778.95257682705,cold,company_0,BPAT,low_load,0.48,0.23671616096996684,0.12901030772863192,545.0
14.297232680188623,120519.5387248374,cold,company_0,BPAT,low_load,0.48,0.06011700397365712,0.03276376716564314,545.0
18.46925869725228,108746.8887500514,hot summer,company_0,ERCO,low_load,0.48,0.07765953897020639,0.04232444873876248,545.0
14.614574567169102,112201.94559603398,hot summer,company_5,ERCO,low_load,0.48,0.06145136314003264,0.03349099291131779,545.0
15.304666598062047,156971.76153558443,hot summer,company_0,PJM,low_load,0.48,0.0643530621115313,0.03507241885078456,545.0
51.168909653356664,406752.053241504,hot summer,company_3,PJM,low_load,0.48,0.2151550313104341,0.1172594920641866,545.0
34.04008574044622,237677.3878623116,hot,company_5,AZPS,low_load,0.48,0.1431317525214283,0.07800680512417843,545.0
44.10757777300005,239026.82375511195,hot,company_5,AZPS,low_load,0.48,0.1854635430199106,0.10107763094585129,545.0
66.0796114885571,244593.0226522548,hot summer,company_5,PJM,low_load,0.48,0.27785155038708487,0.15142909496096127,545.0
52.16866704866498,210062.85706649648,cold,company_0,BPAT,low_load,0.48,0.2193588112062265,0.11955055210739345,545.0
20.834170414374704,115516.19156316044,cold,company_0,BPAT,low_load,0.48,0.08760351975836277,0.04774391826830771,545.0
47.972272115196525,213042.63599741232,cold,company_0,BPAT,low_load,0.48,0.20171380978997835,0.10993402633553821,545.0
52.41455947319542,231791.70838577708,cold,company_0,BPAT,low_load,0.48,0.22039273967289208,0.12011404312172619,545.0
23.474582150111786,222277.4780915476,cold,company_0,BPAT,low_load,0.48,0.09870592302479003,0.05379472804851057,545.0
20.311443990640793,208544.1505590209,cold,company_0,BPAT,low_load,0.48,0.08540555969184642,0.046546030032056304,545.0
22.20081272814544,221552.68548661325,cold,company_0,BPAT,low_load,0.48,0.09334997735930595,0.05087573766082174,545.0
49.41192392736841,239719.93256208883,hot summer,company_5,PJM,low_load,0.48,0.2077672577297987,0.1132331554627403,545.0
47.25247519186003,233504.3810426879,cold,company_3,BPAT,low_load,0.48,0.19868720768673304,0.10828452818926951,545.0
44.17014814496623,204163.07215763791,cold,company_0,PACW,low_load,0.48,0.18572663891995397,0.10122101821137493,545.0
8.966012976629921,125095.1615865374,cold,company_2,PGE,low_load,0.48,0.03770029136413349,0.020546658793452754,545.0
22.32351729224688,207291.5327433642,hot summer,company_0,PJM,low_load,0.48,0.09386592551043967,0.051156929403189624,545.0
21.202289243401985,168154.71438519226,hot summer,company_0,PJM,low_load,0.48,0.08915138581065667,0.048587505266807884,545.0
53.21015231933875,233021.70110695928,hot summer,company_0,PJM,low_load,0.48,0.22373804847235557,0.12193723641743379,545.0
50.23551677575477,218514.4692679648,hot summer,company_0,PJM,low_load,0.48,0.21123030093869363,0.11512051401158804,545.0
51.29014194445442,212644.6693153047,hot summer,company_0,PJM,low_load,0.48,0.21566478884804194,0.11753730992218286,545.0
51.12760332104172,223916.10999772247,hot summer,company_0,PJM,low_load,0.48,0.2149813464443162,0.11716483381215234,545.0
52.51566806387082,426932.7525838108,hot summer,company_4,DUK,low_load,0.48,0.220817881074964,0.12034574518585539,545.0
35.32389887887919,232709.5674182485,hot summer,company_5,ERCO,low_load,0.48,0.14852993000591125,0.08094881185322164,545.0
37.86650660557071,238864.9497297001,hot summer,company_5,ERCO,low_load,0.48,0.1592210869751037,0.08677549240143152,545.0
34.83381804134069,212996.25817353185,hot summer,company_5,ERCO,low_load,0.48,0.14646923810022935,0.079825734764625,545.0
28.644412641897645,161691.57310691418,hot summer,company_0,PJM,low_load,0.48,0.12044402627665121,0.06564199432077492,545.0
22.883320433439746,155533.56665221168,hot summer,company_0,PJM,low_load,0.48,0.09621978575852745,0.052439783238397465,545.0
21.23818784902706,149769.1895004221,hot summer,company_0,PJM,low_load,0.48,0.08930233226758898,0.048669771085836,545.0
23.864838428479274,157784.0411255813,hot summer,company_0,PJM,low_load,0.48,0.10034687262406966,0.054689045580117966,545.0
61.97577711538621,278383.6607225549,hot summer,company_0,PJM,low_load,0.48,0.26059574761477594,0.1420246824500529,545.0
59.839761415650045,252273.3281882312,hot summer,company_0,PJM,low_load,0.48,0.2516142288005253,0.1371297546962863,545.0
62.67633378255958,253102.7573287542,cold,company_0,PACW,low_load,0.48,0.2635414482889065,0.14363008931745405,545.0
61.947834525417285,244257.9887557469,cold,company_0,PACW,low_load,0.48,0.2604782546124746,0.14196064876379866,545.0
42.2068841186953,239376.9453816901,hot summer,company_5,PJM,low_load,0.48,0.17747150634229,0.09672197095654805,545.0
40.56758254845378,260379.19770680307,hot summer,company_5,PJM,low_load,0.48,0.17057857109973845,0.09296532124935747,545.0
39.15260714550758,239298.9521761392,hot summer,company_5,PJM,low_load,0.48,0.16462888252543026,0.0897227409763595,545.0
41.41539578886527,250894.5779652424,hot summer,company_5,PJM,low_load,0.48,0.1741434562130207,0.09490818363609628,545.0
44.175041363719956,244029.28191543603,hot summer,company_5,PJM,low_load,0.48,0.18574721392616966,0.10123223158976247,545.0
42.814602659021986,255987.24782182992,hot summer,company_5,PJM,low_load,0.48,0.18002684126065563,0.09811462848705732,545.0
39.72259417200507,254170.77631608688,hot summer,company_5,PJM,low_load,0.48,0.16702556397444687,0.09102893236607355,545.0
42.727946978067415,262969.24930322374,hot summer,company_5,PJM,low_load,0.48,0.17966247145337785,0.09791604694209094,545.0
43.17726407816759,243624.7950143157,hot summer,company_5,PJM,low_load,0.48,0.18155175999587908,0.09894570919775411,545.0
16.388436932781577,94704.60031059182,hot summer,company_5,PJM,low_load,0.48,0.06891009961495996,0.03755600429015318,545.0
45.73579118851751,233010.1444816668,hot summer,company_5,PJM,low_load,0.48,0.1923098547894784,0.10480887086026573,545.0
45.51903138204029,239557.40756406763,hot summer,company_5,PJM,low_load,0.48,0.191398423155203,0.10431214061958564,545.0
47.54793294266111,208867.3300537097,hot summer,company_0,PJM,low_load,0.48,0.19992954843730146,0.1089616038983293,545.0
51.332088009567876,212759.13332061487,hot summer,company_0,PJM,low_load,0.48,0.21584116366263098,0.1176334341961339,545.0
36.29076124629822,196686.75215732591,hot summer,company_0,PJM,low_load,0.48,0.15259539288843474,0.08316448912419694,545.0
37.21258680709944,215159.3761545133,hot summer,company_0,PJM,low_load,0.48,0.15647148500649175,0.085276959328538,545.0
53.087086565019874,294173.9115050382,hot summer,company_0,PJM,low_load,0.48,0.22322058158859556,0.12165521696578459,545.0
46.95614007685286,281195.0657919065,hot summer,company_0,PJM,low_load,0.48,0.1974411777951509,0.10760544189835726,545.0
28.839123586015816,164075.9685941855,hot summer,company_0,PJM,low_load,0.48,0.1212627468544793,0.06608819703569122,545.0
37.24458339185462,211488.31880986068,hot summer,company_5,PJM,low_load,0.48,0.15660602424607029,0.08535028321410831,545.0
16.552140127254344,121909.7444284758,hot summer,company_5,PJM,low_load,0.48,0.06959843880707905,0.03793114914985809,545.0
16.553158194864697,118438.3183821222,hot summer,company_5,PJM,low_load,0.48,0.06960271957776708,0.037933482169883063,545.0
19.246264682484547,139724.2880246797,hot summer,company_5,PJM,low_load,0.48,0.08092669373691103,0.04410504808661651,545.0
16.598216589086466,134253.37676630137,hot summer,company_5,PJM,low_load,0.48,0.06979218111379076,0.03803673870701597,545.0
17.05384101121981,129638.69963908204,hot summer,company_5,PJM,low_load,0.48,0.07170799068397704,0.03908085492276749,545.0
16.90734095822283,131819.79607107883,hot summer,company_5,PJM,low_load,0.48,0.07109198726113534,0.03874513305731877,545.0
41.65792733631986,169870.59857431462,hot summer,company_5,PJM,low_load,0.48,0.17516325286375772,0.09546397281074796,545.0
39.707982550083265,202011.76781655147,hot summer,company_5,PJM,low_load,0.48,0.16696412502659014,0.09099544813949163,545.0
15.703099990470296,95613.80061438231,hot summer,company_5,PJM,low_load,0.48,0.06602839483992949,0.03598547518776157,545.0
48.48125244618023,442406.6854813076,hot summer,company_5,ERCO,low_load,0.48,0.2038539702856986,0.11110041380570575,545.0
19.93311647618114,155443.2496792402,hot summer,company_0,PJM,low_load,0.48,0.08381476815904647,0.04567904864668033,545.0
19.68243440421553,153607.56923802535,hot summer,company_0,PJM,low_load,0.48,0.08276070018284545,0.04510458159965078,545.0
18.229094571546156,151679.13018209348,hot summer,company_0,PJM,low_load,0.48,0.07664969685443727,0.04177408478566832,545.0
56.266331756613155,201700.01821782425,hot summer,company_0,PJM,low_load,0.48,0.23658867177020698,0.12894082611476282,545.0
45.72162595631469,214950.417749928,hot summer,company_0,PJM,low_load,0.48,0.192250292821112,0.10477640958750604,545.0
41.72826486042865,308536.545400298,hot summer,company_3,ERCO,low_load,0.48,0.1754590080851304,0.09562515940639607,545.0
37.09077692776829,308014.4112660164,hot summer,company_3,ERCO,low_load,0.48,0.15595929882588008,0.08499781786010466,545.0
29.543972369254142,496643.2924127061,cold,company_4,PNM,low_load,0.48,0.1242264950182398,0.0677034397849407,545.0
31.905428097204698,506708.3924127892,cold,company_4,PNM,low_load,0.48,0.1341559440631263,0.07311498951440384,545.0
20.236804119388392,147330.562642996,cold,company_4,PNM,low_load,0.48,0.08509171396120431,0.046374984108856356,545.0
28.627439314668848,516729.5400774091,cold,company_4,PNM,low_load,0.48,0.12037265683031957,0.06560309797252417,545.0
29.175775629590397,461281.67298264,cold,company_4,PNM,low_load,0.48,0.12267830136730169,0.06685967424517943,545.0
31.28611905196605,485166.4049248318,cold,company_4,PNM,low_load,0.48,0.13155187338970684,0.07169577099739023,545.0
29.152986966532872,475995.9196274147,cold,company_4,PNM,low_load,0.48,0.12258247959687742,0.0668074513802982,545.0
42.819611536473985,522091.59524691984,hot summer,company_4,SOCO,low_load,0.48,0.18004790258856582,0.09812610691076838,545.0
42.45766366090886,496049.8025355253,hot summer,company_4,SOCO,low_load,0.48,0.17852598416138957,0.09729666136795732,545.0
40.98101323220419,489327.9732513145,hot summer,company_4,SOCO,low_load,0.48,0.17231696443877217,0.09391274561913084,545.0
46.90213568260354,474697.3906184958,hot summer,company_4,SOCO,low_load,0.48,0.19721410011821136,0.1074816845644252,545.0
78.04252951125758,261418.2924259128,hot summer,company_3,SWPP,low_load,0.48,0.3281532280889359,0.17884350930847007,545.0
